# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
123610.80000 -11.248703 -17.999361 0.679044 -0.086608 0.024133 0.845092 0.527007 0.0000123611 0.0000011613 -0.0000281256 0.0000075068 -0.0000065263 0.0001552633 0.0662784567 -0.0346161335 -0.0008532914 0.0232793412 0.0005364235 0.0057179229
123610.90000 -10.970341 -17.857560 0.728626 -0.083874 0.016575 0.849474 0.520657 0.0000117683 0.0000012916 -0.0000265778 0.0000076089 -0.0000076475 0.0001557477 0.0653806551 -0.0334652453 -0.0008281886 0.0222812250 0.0005222244 0.0056443036
123611.00000 -10.684535 -17.708017 0.792420 -0.081126 0.009530 0.853998 0.513824 0.0000110133 0.0000013981 -0.0000244204 0.0000077697 -0.0000089579 0.0001563657 0.0644883718 -0.0323625788 -0.0008052192 0.0213472472 0.0005072994 0.0055747809
123611.10000 -10.403241 -17.562349 0.844388 -0.076951 0.002616 0.858487 0.507022 0.0000104376 0.0000014280 -0.0000226659 0.0000078872 -0.0000099410 0.0001568064 0.0635273232 -0.0312253780 -0.0007812929 0.0204085367 0.0004947578 0.0055013058
123611.20000 -10.127037 -17.406387 0.883678 -0.072001 -0.005087 0.862604 0.500703 0.0000097217 0.0000013642 -0.0000202244 0.0000080137 -0.0000107849 0.0001574081 0.0626355063 -0.0301299118 -0.0007585592 0.0195089987 0.0004812691 0.0054336253
123611.30000 -9.849575 -17.249096 0.918762 -0.065947 -0.012012 0.866894 0.493965 0.0000090794 0.0000012997 -0.0000177131 0.0000081395 -0.0000116811 0.0001579200 0.0616567007 -0.0290480755 -0.0007371037 0.0186588991 0.0004663516 0.0053629674
123611.40000 -9.576039 -17.090643 0.949300 -0.058894 -0.018960 0.870815 0.487702 0.0000084770 0.0000011460 -0.0000150293 0.0000082227 -0.0000124314 0.0001583811 0.0606936988 -0.0279725402 -0.0007159615 0.0178216982 0.0004511916 0.0052931040
123611.50000 -9.308423 -16.925737 0.975161 -0.051748 -0.025340 0.874720 0.481191 0.0000079466 0.0000009487 -0.0000121203 0.0000083077 -0.0000129683 0.0001588203 0.0597516590 -0.0269241507 -0.0006960873 0.0170199510 0.0004362243 0.0052262598
123611.60000 -9.049536 -16.755497 0.991704 -0.043863 -0.031918 0.878286 0.475048 0.0000075461 0.0000007353 -0.0000093277 0.0000083837 -0.0000133376 0.0001591581 0.0587639557 -0.0259040662 -0.0006768714 0.0162679102 0.0004222822 0.0051598940
123611.70000 -8.788768 -16.579058 1.008501 -0.035330 -0.037596 0.881889 0.468626 0.0000072215 0.0000004702 -0.0000062062 0.0000084511 -0.0000136417 0.0001594354 0.0577482612 -0.0249174452 -0.0006589110 0.0155642249 0.0004082804 0.0050940514
123611.80000 -8.529793 -16.399967 1.030081 -0.027109 -0.042824 0.885349 0.462157 0.0000070220 0.0000001931 -0.0000030345 0.0000084692 -0.0000138843 0.0001595765 0.0567015582 -0.0239257983 -0.0006412655 0.0148700460 0.0003946893 0.0050261546
123611.90000 -8.277587 -16.221289 1.035945 -0.017461 -0.046999 0.888728 0.455685 0.0000069557 -0.0000000551 -0.0000002424 0.0000084719 -0.0000138705 0.0001596392 0.0556619755 -0.0229511484 -0.0006237638 0.0142011068 0.0003821617 0.0049612635
123612.00000 -8.020022 -16.036591 1.025210 -0.008043 -0.051553 0.891922 0.449168 0.0000069938 -0.0000003405 0.0000029416 0.0000084197 -0.0000137230 0.0001595982 0.0546505794 -0.0220150002 -0.0006074846 0.0135692303 0.0003677479 0.0048960288
123612.10000 -7.770628 -15.850584 1.028543 0.001086 -0.054745 0.895121 0.442448 0.0000071687 -0.0000005973 0.0000059834 0.0000083157 -0.0000132429 0.0001595054 0.0536005205 -0.0210625442 -0.0005916093 0.0129398808 0.0003506497 0.0048299197
123612.20000 -7.514351 -15.650723 1.018940 0.010760 -0.057070 0.898377 0.435368 0.0000074552 -0.0000008297 0.0000089306 0.0000082449 -0.0000127225 0.0001593151 0.0525650166 -0.0201506871 -0.0005755009 0.0123553602 0.0003385614 0.0047688580
123612.30000 -7.269039 -15.449480 0.991701 0.020225 -0.059623 0.901358 0.428473 0.0000077782 -0.0000009709 0.0000113761 0.0000081330 -0.0000120380 0.0001591005 0.0514441582 -0.0192062219 -0.0005600174 0.0117689640 0.0003233996 0.0047043131
123612.40000 -7.029212 -15.249750 0.965608 0.029708 -0.060599 0.904245 0.421648 0.0000082718 -0.0000011495 0.0000143300 0.0000080329 -0.0000113364 0.0001587118 0.0503348835 -0.0183229174 -0.0005467159 0.0112368692 0.0003072762 0.0046414698
123612.50000 -6.790360 -15.051395 0.929618 0.039080 -0.061260 0.907107 0.414580 0.0000087242 -0.0000012084 0.0000165592 0.0000078930 -0.0000103890 0.0001583906 0.0492673631 -0.0174730539 -0.0005335154 0.0107311901 0.0002928754 0.0045812166
123612.60000 -6.551518 -14.839940 0.892221 0.047885 -0.060903 0.909965 0.407384 0.0000092918 -0.0000012662 0.0000189944 0.0000077401 -0.0000094232 0.0001579292 0.0482203310 -0.0166419340 -0.0005209241 0.0102450626 0.0002778484 0.0045215484
123612.70000 -6.326497 -14.626416 0.838541 0.056367 -0.059962 0.912738 0.400171 0.0000098827 -0.0000012302 0.0000211922 0.0000075930 -0.0000081932 0.0001574790 0.0470956942 -0.0158080973 -0.0005082664 0.0097759371 0.0002634188 0.0044596983
123612.80000 -6.093931 -14.401905 0.787719 0.063789 -0.058337 0.915712 0.392427 0.0000104577 -0.0000011076 0.0000231282 0.0000074365 -0.0000067221 0.0001570417 0.0459818647 -0.0150322990 -0.0004974638 0.0093553648 0.0002479935 0.0044003521
123612.90000 -5.868188 -14.183271 0.734388 0.070795 -0.055909 0.918547 0.384882 0.0000109184 -0.0000009943 0.0000245495 0.0000073723 -0.0000056741 0.0001566756 0.0448172990 -0.0142288077 -0.0004863866 0.0089302485 0.0002322328 0.0043406994
123613.00000 -5.648067 -13.968556 0.676635 0.077041 -0.053354 0.921217 0.377594 0.0000113847 -0.0000007908 0.0000259258 0.0000072792 -0.0000041656 0.0001562997 0.0437231688 -0.0134696248 -0.0004762375 0.0085348864 0.0002177760 0.0042863061
123613.10000 -5.428923 -13.745394 0.613742 0.082662 -0.049503 0.924065 0.369893 0.0000117708 -0.0000005763 0.0000270026 0.0000072240 -0.0000028245 0.0001559666 0.0426777541 -0.0127497432 -0.0004660619 0.0081648913 0.0002033878 0.0042326591
123613.20000 -5.210565 -13.512543 0.549619 0.086963 -0.045688 0.927009 0.361947 0.0000121082 -0.0000003294 0.0000278980 0.0000071870 -0.0000014229 0.0001556577 0.0415875986 -0.0120348057 -0.0004563965 0.0078088830 0.0001884492 0.0041774620
123613.30000 -5.000030 -13.271051 0.485721 0.090497 -0.040332 0.929953 0.354077 0.0000122447 -0.0000000770 0.0000282583 0.0000071650 -0.0000000943 0.0001555269 0.0404570899 -0.0113274597 -0.0004463011 0.0074705600 0.0001737047 0.0041215093
123613.40000 -4.792722 -13.020313 0.407880 0.093318 -0.035382 0.932881 0.346081 0.0000123773 0.0000002345 0.0000286017 0.0000071826 0.0000015111 0.0001553758 0.0392880675 -0.0106534229 -0.0004351935 0.0071623873 0.0001613901 0.0040648023
123613.50000 -4.592949 -12.780757 0.330638 0.095114 -0.030029 0.935691 0.338429 0.0000123054 0.0000005465 0.0000284000 0.0000072561 0.0000031020 0.0001554119 0.0380997074 -0.0099943297 -0.0004252617 0.0068709328 0.0001473063 0.0040097608
123613.60000 -4.394982 -12.542024 0.264641 0.095128 -0.023679 0.938641 0.330672 0.0000121754 0.0000008512 0.0000280984 0.0000073249 0.0000047245 0.0001554334 0.0370103065 -0.0093786157 -0.0004166918 0.0066014404 0.0001338698 0.0039565555
123613.70000 -4.198487 -12.294043 0.188702 0.094923 -0.017846 0.941474 0.322951 0.0000118733 0.0000010942 0.0000272878 0.0000074679 0.0000061321 0.0001556589 0.0359557288 -0.0087802207 -0.0004076713 0.0063510374 0.0001224648 0.0039116488
123613.80000 -4.004006 -12.046381 0.112985 0.093178 -0.011512 0.944334 0.315308 0.0000115845 0.0000013216 0.0000265233 0.0000076068 0.0000075640 0.0001558066 0.0348570536 -0.0081927827 -0.0003981998 0.0061110718 0.0001097279 0.0038624014
123613.90000 -3.814441 -11.794103 0.024148 0.090867 -0.005539 0.947177 0.307518 0.0000110457 0.0000014919 0.0000250422 0.0000077456 0.0000090338 0.0001561528 0.0337860457 -0.0076262224 -0.0003895360 0.0058832664 0.0000988124 0.0038106562
123614.00000 -3.627566 -11.534007 -0.055781 0.087489 0.000818 0.949988 0.299779 0.0000106397 0.0000015912 0.0000238083 0.0000078975 0.0000101296 0.0001564313 0.0327100623 -0.0070840608 -0.0003809371 0.0056754045 0.0000855133 0.0037623818
123614.10000 -3.449299 -11.276399 -0.126750 0.082807 0.007496 0.952701 0.292314 0.0000101132 0.0000016927 0.0000221343 0.0000081115 0.0000115630 0.0001567468 0.0316162067 -0.0065539238 -0.0003721271 0.0054799080 0.0000745175 0.0037134005
123614.20000 -3.275045 -11.018506 -0.205396 0.077346 0.013468 0.955335 0.284904 0.0000094871 0.0000016776 0.0000199290 0.0000082999 0.0000126684 0.0001571961 0.0305653703 -0.0060626455 -0.0003636719 0.0053050286 0.0000646555 0.0036677071
123614.30000 -3.107678 -10.754197 -0.285273 0.071211 0.018909 0.957841 0.277692 0.0000089786 0.0000016287 0.0000179626 0.0000084796 0.0000137052 0.0001575146 0.0295333764 -0.0055952308 -0.0003547384 0.0051443000 0.0000551740 0.0036217164
123614.40000 -2.941937 -10.490076 -0.365672 0.064501 0.024439 0.960222 0.270584 0.0000084065 0.0000014894 0.0000154512 0.0000086346 0.0000145879 0.0001579076 0.0284933809 -0.0051560010 -0.0003470492 0.0050001988 0.0000453608 0.0035749635
123614.50000 -2.777383 -10.220102 -0.433455 0.056383 0.030012 0.962657 0.263082 0.0000079146 0.0000012963 0.0000128055 0.0000088099 0.0000154692 0.0001582430 0.0274818006 -0.0047273086 -0.0003397265 0.0048638016 0.0000353006 0.0035301614
123614.60000 -2.616400 -9.945502 -0.496274 0.047788 0.034832 0.964858 0.256031 0.0000075220 0.0000010735 0.0000102979 0.0000089282 0.0000161333 0.0001584874 0.0264628367 -0.0043110998 -0.0003319177 0.0047350370 0.0000294524 0.0034840452
123614.70000 -2.459030 -9.672461 -0.558154 0.038766 0.039137 0.967035 0.248615 0.0000071706 0.0000007937 0.0000073485 0.0000090104 0.0000165403 0.0001587384 0.0254463212 -0.0039125547 -0.0003233960 0.0046180909 0.0000221185 0.0034392944
123614.80000 -2.313655 -9.395995 -0.621474 0.029161 0.043117 0.968944 0.241738 0.0000069279 0.0000004744 0.0000043759 0.0000090972 0.0000170954 0.0001588367 0.0244661305 -0.0035323201 -0.0003146478 0.0045094583 0.0000160440 0.0033936534
123614.90000 -2.160267 -9.121129 -0.680067 0.019654 0.045992 0.970786 0.234678 0.0000068298 0.0000001618 0.0000013584 0.0000091542 0.0000171968 0.0001589380 0.0234992790 -0.0031934124 -0.0003056400 0.0044208723 0.0000081969 0.0033547959
123615.00000 -2.017020 -8.837076 -0.738913 0.009895 0.048515 0.972559 0.227328 0.0000068346 -0.0000001738 -0.0000015557 0.0000092139 0.0000173119 0.0001589200 0.0225690243 -0.0028468209 -0.0002966725 0.0043332784 0.0000022141 0.0033177291
123615.10000 -1.878099 -8.555488 -0.788401 -0.000371 0.050539 0.974166 0.220104 0.0000069407 -0.0000005019 -0.0000044160 0.0000091717 0.0000170977 0.0001588609 0.0216199742 -0.0025334317 -0.0002877022 0.0042580437 -0.0000040456 0.0032774696
123615.20000 -1.743232 -8.268664 -0.835849 -0.010286 0.051723 0.975620 0.213036 0.0000071996 -0.0000008509 -0.0000076753 0.0000091418 0.0000168644 0.0001586628 0.0207080690 -0.0022356806 -0.0002795504 0.0041906475 -0.0000084561 0.0032395840
123615.30000 -1.612998 -7.980288 -0.877607 -0.020503 0.052259 0.977014 0.205651 0.0000075224 -0.0000011313 -0.0000103887 0.0000090850 0.0000165667 0.0001584059 0.0198047874 -0.0019571318 -0.0002714374 0.0041310544 -0.0000116388 0.0032016982
123615.40000 -1.493854 -7.694789 -0.904270 -0.030701 0.051952 0.978244 0.198485 0.0000079685 -0.0000013884 -0.0000131892 0.0000089444 0.0000157674 0.0001581608 0.0189309827 -0.0016972276 -0.0002628180 0.0040800036 -0.0000151663 0.0031661415
123615.50000 -1.372812 -7.394038 -0.923444 -0.040653 0.051779 0.979485 0.190463 0.0000084806 -0.0000015984 -0.0000159213 0.0000087709 0.0000150594 0.0001577591 0.0180875466 -0.0014690538 -0.0002543299 0.0040358563 -0.0000170828 0.0031286777
123615.60000 -1.263025 -7.102029 -0.937752 -0.050074 0.050120 0.980488 0.183368 0.0000090668 -0.0000018041 -0.0000184356 0.0000086824 0.0000144886 0.0001573056 0.0172129981 -0.0012427393 -0.0002455563 0.0039966734 -0.0000188450 0.0030917500
123615.70000 -1.146956 -6.807134 -0.950852 -0.058570 0.048409 0.981504 0.175713 0.0000096628 -0.0000018622 -0.0000207737 0.0000084265 0.0000133567 0.0001568769 0.0163989854 -0.0010469535 -0.0002368893 0.0039629211 -0.0000189970 0.0030548263
123615.80000 -1.038788 -6.510805 -0.963461 -0.066412 0.045137 0.982551 0.167769 0.0000102929 -0.0000019240 -0.0000229266 0.0000082685 0.0000124778 0.0001563775 0.0156053413 -0.0008486430 -0.0002280473 0.0039319497 -0.0000193198 0.0030224725
123615.90000 -0.943086 -6.212559 -0.965628 -0.073852 0.041714 0.983442 0.160150 0.0000109072 -0.0000018790 -0.0000247834 0.0000080922 0.0000112053 0.0001559870 0.0148399036 -0.0006692216 -0.0002183448 0.0039070656 -0.0000200399 0.0029908389
123616.00000 -0.848721 -5.907872 -0.974428 -0.079639 0.038420 0.984408 0.152061 0.0000114481 -0.0000017555 -0.0000263621 0.0000078671 0.0000097138 0.0001556536 0.0140956900 -0.0005197638 -0.0002104191 0.0038886114 -0.0000186101 0.0029585539
123616.10000 -0.757501 -5.611588 -0.964941 -0.085443 0.033872 0.985258 0.144288 0.0000118660 -0.0000016545 -0.0000274972 0.0000077379 0.0000087505 0.0001553579 0.0133624259 -0.0003772395 -0.0002022808 0.0038737040 -0.0000189599 0.0029272349
123616.20000 -0.669660 -5.309626 -0.944684 -0.090421 0.028864 0.986155 0.135977 0.0000123210 -0.0000014023 -0.0000286637 0.0000075927 0.0000071176 0.0001551087 0.0126845851 -0.0002472880 -0.0001951933 0.0038623800 -0.0000184768 0.0028999099
123616.30000 -0.589330 -5.003175 -0.922442 -0.094180 0.024273 0.987049 0.127577 0.0000126508 -0.0000011969 -0.0000295222 0.0000074443 0.0000058782 0.0001548494 0.0120179079 -0.0001298435 -0.0001869337 0.0038524052 -0.0000169900 0.0028714701
123616.40000 -0.514307 -4.703186 -0.896321 -0.096925 0.018954 0.987868 0.119844 0.0000128827 -0.0000009234 -0.0000300721 0.0000073401 0.0000043918 0.0001547418 0.0113665681 -0.0000273935 -0.0001791707 0.0038455310 -0.0000150198 0.0028425900
123616.50000 -0.450434 -4.400242 -0.864436 -0.098254 0.013266 0.988780 0.111730 0.0000130142 -0.0000006259 -0.0000304230 0.0000072502 0.0000029123 0.0001546583 0.0107666504 0.0000607754 -0.0001707073 0.0038407743 -0.0000137712 0.0028173156
123616.60000 -0.372403 -4.096755 -0.826162 -0.098870 0.007511 0.989655 0.103690 0.0000129607 -0.0000003440 -0.0000303036 0.0000072029 0.0000015801 0.0001547560 0.0101860625 0.0001283695 -0.0001627263 0.0038379005 -0.0000113689 0.0027924699
123616.70000 -0.309879 -3.783201 -0.783386 -0.098576 0.001833 0.990557 0.095265 0.0000127859 -0.0000000192 -0.0000299071 0.0000071815 0.0000000307 0.0001549423 0.0096342433 0.0002130847 -0.0001543283 0.0038372538 -0.0000090033 0.0027696840
123616.80000 -0.255371 -3.474449 -0.735285 -0.096869 -0.003837 0.991495 0.086826 0.0000125547 0.0000002334 -0.0000293252 0.0000072478 -0.0000013229 0.0001551985 0.0090881584 0.0002693414 -0.0001461062 0.0038383684 -0.0000067113 0.0027481092
123616.90000 -0.202386 -3.165765 -0.671561 -0.094783 -0.009596 0.992331 0.078757 0.0000121169 0.0000004935 -0.0000282809 0.0000072660 -0.0000026442 0.0001555767 0.0085817332 0.0003136880 -0.0001381109 0.0038396654 -0.0000039449 0.0027267283
123617.00000 -0.155956 -2.856960 -0.618222 -0.091247 -0.015272 0.993178 0.070978 0.0000117745 0.0000007394 -0.0000274163 0.0000073046 -0.0000040471 0.0001558385 0.0081093787 0.0003531471 -0.0001304510 0.0038413277 -0.0000000557 0.0027055648
123617.10000 -0.109729 -2.542865 -0.555397 -0.086386 -0.020424 0.994077 0.062695 0.0000112774 0.0000009559 -0.0000260813 0.0000073753 -0.0000055389 0.0001562281 0.0076681880 0.0003843942 -0.0001220771 0.0038436527 0.0000022774 0.0026848101
123617.20000 -0.070754 -2.231360 -0.494037 -0.080824 -0.025854 0.994902 0.054482 0.0000106791 0.0000010707 -0.0000243616 0.0000074664 -0.0000066873 0.0001567329 0.0072457954 0.0004129302 -0.0001153748 0.0038479290 0.0000052389 0.0026656224
123617.30000 -0.033145 -1.908941 -0.427561 -0.074094 -0.030439 0.995717 0.046154 0.0000100089 0.0000011698 -0.0000222284 0.0000076032 -0.0000079982 0.0001572842 0.0068633687 0.0004307276 -0.0001072498 0.0038525506 0.0000074367 0.0026499320
123617.40000 -0.001047 -1.598275 -0.351095 -0.067169 -0.034889 0.996378 0.038764 0.0000094251 0.0000011975 -0.0000201403 0.0000077502 -0.0000090059 0.0001577982 0.0064962018 0.0004427222 -0.0000994543 0.0038595456 0.0000112909 0.0026349062
123617.50000 0.016326 -1.279595 -0.281357 -0.059304 -0.039051 0.997003 0.030693 0.0000088341 0.0000011753 -0.0000178594 0.0000078733 -0.0000100133 0.0001582597 0.0061816103 0.0004508030 -0.0000916757 0.0038650664 0.0000142762 0.0026209650
123617.60000 0.035297 -0.966260 -0.206703 -0.050485 -0.042136 0.997570 0.022999 0.0000082409 0.0000010954 -0.0000152216 0.0000079697 -0.0000109574 0.0001587013 0.0058863040 0.0004462732 -0.0000839380 0.0038678220 0.0000172328 0.0026053747
123617.70000 0.049182 -0.649260 -0.131374 -0.040973 -0.045059 0.998023 0.015553 0.0000077206 0.0000009390 -0.0000123827 0.0000080453 -0.0000115079 0.0001591408 0.0056292717 0.0004434907 -0.0000765867 0.0038717056 0.0000195219 0.0025931596
123617.80000 0.055545 -0.335705 -0.049171 -0.031932 -0.047657 0.998321 0.007982 0.0000073020 0.0000007627 -0.0000095097 0.0000081380 -0.0000121581 0.0001594521 0.0054006996 0.0004371449 -0.0000691031 0.0038758091 0.0000216428 0.0025822901
123617.90000 0.058106 -0.029673 0.028104 -0.021706 -0.048850 0.998570 0.000969 0.0000070018 0.0000005636 -0.0000066511 0.0000082356 -0.0000127954 0.0001596529 0.0052065419 0.0004270864 -0.0000624052 0.0038790093 0.0000234011 0.0025718861
123618.00000 0.054992 0.282830 0.102968 0.011298 0.049780 -0.998677 0.006213 0.0000067980 0.0000003127 -0.0000035841 0.0000082432 -0.0000128028 0.0001598610 0.0050475391 0.0004160925 -0.0000554717 0.0038817551 0.0000254835 0.0025637378
123618.10000 0.049061 0.597835 0.185217 0.001476 0.049931 -0.998660 0.013557 0.0000067301 0.0000000297 -0.0000004568 0.0000082769 -0.0000129093 0.0001599551 0.0049138914 0.0004049777 -0.0000480364 0.0038856280 0.0000266085 0.0025562300
123618.20000 0.040044 0.912473 0.256580 -0.009491 0.049815 -0.998497 0.020781 0.0000067452 -0.0000002087 0.0000025698 0.0000081919 -0.0000126724 0.0001599220 0.0048101652 0.0003936103 -0.0000405199 0.0038872787 0.0000278265 0.0025481468
123618.30000 0.026471 1.227783 0.336344 -0.019636 0.048844 -0.998215 0.028217 0.0000069124 -0.0000004878 0.0000058306 0.0000081954 -0.0000126648 0.0001597375 0.0047389966 0.0003832483 -0.0000336647 0.0038892468 0.0000284824 0.0025420990
123618.40000 0.003050 1.535950 0.411300 -0.029433 0.047318 -0.997812 0.035566 0.0000072154 -0.0000007142 0.0000088409 0.0000081297 -0.0000123688 0.0001595106 0.0047007812 0.0003742125 -0.0000262998 0.0038929141 0.0000291661 0.0025359892
123618.50000 -0.025572 1.854686 0.484612 -0.039109 0.044498 -0.997311 0.043135 0.0000075939 -0.0000009151 0.0000116787 0.0000080452 -0.0000118914 0.0001591865 0.0046942559 0.0003677064 -0.0000190157 0.0038933434 0.0000304180 0.0025318353
123618.60000 -0.055904 2.170869 0.555026 -0.048430 0.042129 -0.996650 0.050673 0.0000080685 -0.0000010413 0.0000144253 0.0000079155 -0.0000110598 0.0001588444 0.0047185198 0.0003629628 -0.0000121135 0.0038952679 0.0000309779 0.0025284045
123618.70000 -0.094257 2.489190 0.622550 -0.057054 0.038864 -0.995899 0.058480 0.0000086394 -0.0000011546 0.0000171016 0.0000078284 -0.0000103420 0.0001583930 0.0047764276 0.0003623060 -0.0000045912 0.0038984494 0.0000323635 0.0025279710
123618.80000 -0.127134 2.796672 0.678794 -0.065181 0.034734 -0.995082 0.066007 0.0000092201 -0.0000012383 0.0000195284 0.0000077260 -0.0000096872 0.0001578722 0.0048652393 0.0003667513 0.0000026067 0.0039006133 0.0000326714 0.0025265487
123618.90000 -0.176888 3.108241 0.738342 -0.073013 0.030282 -0.994134 0.073825 0.0000098618 -0.0000012012 0.0000218419 0.0000075565 -0.0000083621 0.0001573824 0.0049819491 0.0003739468 0.0000099825 0.0039049167 0.0000332979 0.0025264091
123619.00000 -0.222384 3.423405 0.791803 -0.079396 0.025422 -0.993178 0.081530 0.0000105298 -0.0000011571 0.0000240106 0.0000074291 -0.0000073438 0.0001568085 0.0051288797 0.0003893125 0.0000176316 0.0039082025 0.0000336825 0.0025276547
123619.10000 -0.277489 3.732661 0.843706 -0.084906 0.020179 -0.992132 0.089762 0.0000110947 -0.0000009908 0.0000256717 0.0000072986 -0.0000059308 0.0001563604 0.0053123613 0.0004086566 0.0000244538 0.0039130545 0.0000341612 0.0025308088
123619.20000 -0.339849 4.042253 0.886817 -0.089871 0.015088 -0.991045 0.097596 0.0000115641 -0.0000008204 0.0000269981 0.0000072142 -0.0000046868 0.0001559632 0.0055190974 0.0004355897 0.0000313185 0.0039184229 0.0000356893 0.0025345509
123619.30000 -0.407159 4.348926 0.930508 -0.093403 0.009650 -0.989960 0.105647 0.0000121340 -0.0000006544 0.0000284780 0.0000071602 -0.0000036027 0.0001554606 0.0057578577 0.0004726226 0.0000384278 0.0039266288 0.0000361961 0.0025403315
123619.40000 -0.475075 4.655250 0.963239 -0.096169 0.003684 -0.988833 0.113783 0.0000124585 -0.0000003764 0.0000292867 0.0000071074 -0.0000020888 0.0001551966 0.0060252090 0.0005177747 0.0000451555 0.0039372033 0.0000366702 0.0025473810
123619.50000 -0.549972 4.959313 0.988361 -0.098279 -0.002185 -0.987689 0.121685 0.0000126931 -0.0000000551 0.0000298950 0.0000070534 -0.0000005196 0.0001549626 0.0063194658 0.0005687442 0.0000514544 0.0039474831 0.0000376355 0.0025525257
123619.60000 -0.626991 5.267090 1.007682 -0.098865 -0.008132 -0.986546 0.129947 0.0000130088 0.0000002339 0.0000306381 0.0000070508 0.0000008626 0.0001546373 0.0066419794 0.0006321570 0.0000586027 0.0039618213 0.0000380816 0.0025605645
123619.70000 -0.708666 5.565091 1.020050 -0.099130 -0.013859 -0.985378 0.137883 0.0000130369 0.0000005059 0.0000306912 0.0000070782 0.0000021715 0.0001545878 0.0069991097 0.0007037435 0.0000656597 0.0039775757 0.0000382548 0.0025705092
123619.80000 -0.792173 5.869787 1.029380 -0.097505 -0.019575 -0.984243 0.146206 0.0000130288 0.0000008238 0.0000306509 0.0000071601 0.0000036949 0.0001545524 0.0073703170 0.0007854687 0.0000727468 0.0039986350 0.0000391759 0.0025826116
123619.90000 -0.883370 6.169985 1.035269 -0.095074 -0.024676 -0.983104 0.154464 0.0000128772 0.0000011204 0.0000303044 0.0000072671 0.0000051969 0.0001546165 0.0077824228 0.0008760245 0.0000795268 0.0040205030 0.0000383490 0.0025945632
123620.00000 -0.985662 6.471837 1.034459 -0.091176 -0.029578 -0.981990 0.162813 0.0000125430 0.0000013587 0.0000295027 0.0000073701 0.0000064839 0.0001548463 0.0082147611 0.0009811219 0.0000861196 0.0040460222 0.0000385860 0.0026068790
123620.10000 -1.093631 6.775238 1.015631 -0.087408 -0.034461 -0.980748 0.171188 0.0000120772 0.0000015661 0.0000283493 0.0000074580 0.0000078083 0.0001551752 0.0086787303 0.0011057043 0.0000931199 0.0040777775 0.0000394185 0.0026168535
123620.20000 -1.210037 7.070377 1.003353 -0.082038 -0.038588 -0.979635 0.179154 0.0000117030 0.0000017887 0.0000273893 0.0000076250 0.0000092694 0.0001553656 0.0091734476 0.0012444604 0.0001005269 0.0041126620 0.0000410063 0.0026321863
123620.30000 -1.321480 7.370640 0.985386 -0.075259 -0.042442 -0.978451 0.187534 0.0000111291 0.0000018757 0.0000258076 0.0000077990 0.0000103710 0.0001558067 0.0096766454 0.0014043551 0.0001073223 0.0041578593 0.0000415722 0.0026486267
123620.40000 -1.435489 7.655354 0.958831 -0.068402 -0.046223 -0.977369 0.194768 0.0000105020 0.0000019527 0.0000239397 0.0000080079 0.0000115702 0.0001562673 0.0102230148 0.0015642632 0.0001132988 0.0042039741 0.0000437504 0.0026688146
123620.50000 -1.554657 7.939628 0.917668 -0.060889 -0.048892 -0.976188 0.202382 0.0000098706 0.0000019878 0.0000218838 0.0000082986 0.0000130150 0.0001566942 0.0107560505 0.0017351566 0.0001197375 0.0042585644 0.0000467815 0.0026878720
123620.60000 -1.683089 8.227562 0.891515 -0.052015 -0.050889 -0.974927 0.210289 0.0000092672 0.0000019212 0.0000197306 0.0000084946 0.0000139804 0.0001571424 0.0113195914 0.0019222151 0.0001257190 0.0043196105 0.0000502064 0.0027077584
123620.70000 -1.813969 8.517004 0.850556 -0.042785 -0.052373 -0.973635 0.217855 0.0000086507 0.0000017769 0.0000171991 0.0000086048 0.0000148062 0.0001576174 0.0119160944 0.0021338508 0.0001313084 0.0043874326 0.0000513780 0.0027227821
123620.80000 -1.949626 8.802603 0.802632 -0.033139 -0.052780 -0.972310 0.225230 0.0000080904 0.0000015606 0.0000145284 0.0000087942 0.0000154662 0.0001580717 0.0125487767 0.0023610450 0.0001386964 0.0044645100 0.0000556721 0.0027461216
123620.90000 -2.095434 9.083876 0.745864 -0.023682 -0.052884 -0.970827 0.232674 0.0000075960 0.0000013207 0.0000117034 0.0000089195 0.0000161366 0.0001584223 0.0131900951 0.0026022098 0.0001462837 0.0045471675 0.0000589281 0.0027673217
123621.00000 -2.245337 9.361080 0.690514 -0.013572 -0.052582 -0.969277 0.239902 0.0000072227 0.0000010668 0.0000089836 0.0000089997 0.0000165178 0.0001587076 0.0138483242 0.0028694693 0.0001537813 0.0046434172 0.0000629216 0.0027895934
123621.10000 -2.394020 9.637952 0.627135 -0.003493 -0.050977 -0.967640 0.247108 0.0000069495 0.0000007596 0.0000060900 0.0000090651 0.0000169089 0.0001589113 0.0145156835 0.0031562060 0.0001615510 0.0047514128 0.0000664831 0.0028110508
123621.20000 -2.548002 9.912085 0.560791 0.006645 -0.049209 -0.965895 0.254127 0.0000067805 0.0000004421 0.0000030713 0.0000091413 0.0000171858 0.0001590445 0.0152097847 0.0034486184 0.0001673251 0.0048643274 0.0000713744 0.0028368587
